Date,Store,Product,Category,Quantity,Unit,Reason,Value_Lost,Notes
2026-03-17,Store C - Suburb,Yogurt,Dairy,7.0,kg,Customer Return,14.0,
2026-03-17,Store C - Suburb,Chicken,Meat,4.03,kg,Staff Error,30.23,
2026-03-18,Store C - Suburb,Cheese,Dairy,4.71,kg,Quality Issues,23.55,
2026-03-19,Store C - Suburb,Apples,Fresh Produce,3.43,kg,Customer Return,8.58,
2026-03-19,Store C - Suburb,Bananas,Fresh Produce,7.86,kg,Overstock,9.43,
2026-03-19,Store C - Suburb,Lettuce,Fresh Produce,2.27,kg,Damaged,4.09,
2026-03-19,Store C - Suburb,Tomatoes,Fresh Produce,0.52,kg,Overstock,1.14,
2026-03-19,Store C - Suburb,Cheese,Dairy,2.73,kg,Damaged,13.65,
2026-03-19,Store C - Suburb,Yogurt,Dairy,1.2,kg,Staff Error,2.4,
2026-03-19,Store C - Suburb,Chicken,Meat,3.3,kg,Quality Issues,24.75,
2026-03-20,Store C - Suburb,Bananas,Fresh Produce,3.26,kg,Customer Return,3.91,
2026-03-20,Store C - Suburb,Lettuce,Fresh Produce,3.77,kg,Quality Issues,6.79,
2026-03-20,Store C - Suburb,Cheese,Dairy,1.38,kg,Other,6.9,
2026-03-20,Store C - Suburb,Yogurt,Dairy,3.66,kg,Staff Error,7.32,
2026-03-20,Store C - Suburb,Chicken,Meat,0.51,kg,Quality Issues,3.83,
2026-03-21,Store C - Suburb,Apples,Fresh Produce,4.53,kg,Damaged,11.33,
2026-03-21,Store C - Suburb,Bananas,Fresh Produce,7.02,kg,Other,8.42,
2026-03-21,Store C - Suburb,Milk,Dairy,5.9,kg,Other,8.85,
2026-03-21,Store C - Suburb,Chicken,Meat,5.47,kg,Damaged,41.02,
2026-03-22,Store C - Suburb,Apples,Fresh Produce,2.78,kg,Other,6.95,
2026-03-22,Store C - Suburb,Bananas,Fresh Produce,4.93,kg,Staff Error,5.92,
2026-03-22,Store C - Suburb,Lettuce,Fresh Produce,2.08,kg,Expired,3.74,
2026-03-22,Store C - Suburb,Tomatoes,Fresh Produce,4.48,kg,Expired,9.86,
2026-03-22,Store C - Suburb,Milk,Dairy,6.84,kg,Overstock,10.26,
2026-03-22,Store C - Suburb,Chicken,Meat,5.94,kg,Damaged,44.55,
2026-03-23,Store C - Suburb,Bananas,Fresh Produce,3.44,kg,Quality Issues,4.13,
2026-03-23,Store C - Suburb,Lettuce,Fresh Produce,2.43,kg,Overstock,4.37,
2026-03-23,Store C - Suburb,Milk,Dairy,7.11,kg,Other,10.67,
2026-03-23,Store C - Suburb,Yogurt,Dairy,6.96,kg,Staff Error,13.92,
2026-03-24,Store C - Suburb,Bananas,Fresh Produce,7.57,kg,Other,9.08,
2026-03-24,Store C - Suburb,Lettuce,Fresh Produce,1.95,kg,Customer Return,3.51,
2026-03-24,Store C - Suburb,Tomatoes,Fresh Produce,2.24,kg,Customer Return,4.93,
2026-03-24,Store C - Suburb,Cheese,Dairy,7.48,kg,Quality Issues,37.4,
2026-03-24,Store C - Suburb,Yogurt,Dairy,6.74,kg,Overstock,13.48,
2026-03-25,Store C - Suburb,Lettuce,Fresh Produce,2.25,kg,Staff Error,4.05,
2026-03-25,Store C - Suburb,Tomatoes,Fresh Produce,2.83,kg,Quality Issues,6.23,
2026-03-25,Store C - Suburb,Yogurt,Dairy,3.06,kg,Quality Issues,6.12,
2026-03-26,Store C - Suburb,Apples,Fresh Produce,6.59,kg,Other,16.48,
2026-03-26,Store C - Suburb,Lettuce,Fresh Produce,7.81,kg,Expired,14.06,
2026-03-26,Store C - Suburb,Tomatoes,Fresh Produce,4.09,kg,Other,9.0,
2026-03-27,Store C - Suburb,Milk,Dairy,3.65,kg,Other,5.47,
2026-03-27,Store C - Suburb,Cheese,Dairy,0.75,kg,Overstock,3.75,
2026-03-27,Store C - Suburb,Chicken,Meat,3.82,kg,Staff Error,28.65,
2026-03-28,Store C - Suburb,Bananas,Fresh Produce,5.79,kg,Other,6.95,
2026-03-28,Store C - Suburb,Milk,Dairy,5.36,kg,Damaged,8.04,
2026-03-28,Store C - Suburb,Chicken,Meat,1.32,kg,Damaged,9.9,
2026-03-29,Store C - Suburb,Apples,Fresh Produce,2.35,kg,Damaged,5.88,
2026-03-29,Store C - Suburb,Milk,Dairy,2.92,kg,Customer Return,4.38,
2026-03-29,Store C - Suburb,Chicken,Meat,3.64,kg,Damaged,27.3,
2026-03-30,Store C - Suburb,Apples,Fresh Produce,3.24,kg,Overstock,8.1,
2026-03-30,Store C - Suburb,Bananas,Fresh Produce,2.5,kg,Damaged,3.0,
2026-03-30,Store C - Suburb,Lettuce,Fresh Produce,2.23,kg,Expired,4.01,
2026-03-30,Store C - Suburb,Cheese,Dairy,4.06,kg,Other,20.3,
2026-03-30,Store C - Suburb,Chicken,Meat,2.39,kg,Damaged,17.93,
2026-03-31,Store C - Suburb,Apples,Fresh Produce,1.84,kg,Expired,4.6,
2026-03-31,Store C - Suburb,Bananas,Fresh Produce,7.16,kg,Customer Return,8.59,
2026-03-31,Store C - Suburb,Tomatoes,Fresh Produce,1.15,kg,Overstock,2.53,
2026-03-31,Store C - Suburb,Milk,Dairy,1.75,kg,Customer Return,2.62,
2026-04-01,Store C - Suburb,Lettuce,Fresh Produce,6.98,kg,Staff Error,12.56,
2026-04-01,Store C - Suburb,Tomatoes,Fresh Produce,4.67,kg,Quality Issues,10.27,
2026-04-02,Store C - Suburb,Apples,Fresh Produce,1.34,kg,Overstock,3.35,
2026-04-02,Store C - Suburb,Tomatoes,Fresh Produce,1.83,kg,Damaged,4.03,
2026-04-02,Store C - Suburb,Milk,Dairy,6.41,kg,Staff Error,9.62,
2026-04-02,Store C - Suburb,Yogurt,Dairy,3.35,kg,Overstock,6.7,
2026-04-02,Store C - Suburb,Chicken,Meat,1.67,kg,Customer Return,12.52,
2026-04-03,Store C - Suburb,Bananas,Fresh Produce,1.85,kg,Expired,2.22,
2026-04-03,Store C - Suburb,Chicken,Meat,7.46,kg,Damaged,55.95,
2026-04-04,Store C - Suburb,Tomatoes,Fresh Produce,6.77,kg,Quality Issues,14.89,
2026-04-04,Store C - Suburb,Cheese,Dairy,4.84,kg,Damaged,24.2,
2026-04-04,Store C - Suburb,Chicken,Meat,7.94,kg,Quality Issues,59.55,
2026-04-05,Store C - Suburb,Lettuce,Fresh Produce,1.41,kg,Overstock,2.54,
2026-04-05,Store C - Suburb,Tomatoes,Fresh Produce,1.78,kg,Quality Issues,3.92,
2026-04-05,Store C - Suburb,Yogurt,Dairy,5.62,kg,Damaged,11.24,
2026-04-06,Store C - Suburb,Apples,Fresh Produce,7.0,kg,Customer Return,17.5,
2026-04-06,Store C - Suburb,Bananas,Fresh Produce,2.14,kg,Damaged,2.57,
2026-04-06,Store C - Suburb,Lettuce,Fresh Produce,2.72,kg,Damaged,4.9,
2026-04-06,Store C - Suburb,Milk,Dairy,5.25,kg,Damaged,7.88,
2026-04-06,Store C - Suburb,Cheese,Dairy,0.99,kg,Damaged,4.95,
2026-04-06,Store C - Suburb,Chicken,Meat,4.09,kg,Customer Return,30.67,
2026-04-07,Store C - Suburb,Apples,Fresh Produce,2.21,kg,Expired,5.53,
2026-04-07,Store C - Suburb,Yogurt,Dairy,4.87,kg,Other,9.74,
2026-04-07,Store C - Suburb,Chicken,Meat,1.86,kg,Quality Issues,13.95,
2026-04-08,Store C - Suburb,Cheese,Dairy,0.9,kg,Damaged,4.5,
2026-04-08,Store C - Suburb,Yogurt,Dairy,6.21,kg,Expired,12.42,
2026-04-09,Store C - Suburb,Bananas,Fresh Produce,6.42,kg,Other,7.7,
2026-04-09,Store C - Suburb,Tomatoes,Fresh Produce,7.86,kg,Quality Issues,17.29,
2026-04-09,Store C - Suburb,Yogurt,Dairy,3.6,kg,Other,7.2,
2026-04-09,Store C - Suburb,Chicken,Meat,3.09,kg,Overstock,23.17,
2026-04-10,Store C - Suburb,Apples,Fresh Produce,6.4,kg,Customer Return,16.0,
2026-04-10,Store C - Suburb,Milk,Dairy,3.45,kg,Overstock,5.18,
2026-04-10,Store C - Suburb,Yogurt,Dairy,3.97,kg,Staff Error,7.94,
2026-04-10,Store C - Suburb,Chicken,Meat,5.88,kg,Damaged,44.1,
2026-04-11,Store C - Suburb,Tomatoes,Fresh Produce,0.77,kg,Staff Error,1.69,
2026-04-11,Store C - Suburb,Milk,Dairy,7.19,kg,Staff Error,10.79,
2026-04-11,Store C - Suburb,Cheese,Dairy,6.15,kg,Overstock,30.75,
2026-04-11,Store C - Suburb,Yogurt,Dairy,2.6,kg,Damaged,5.2,
2026-04-12,Store C - Suburb,Apples,Fresh Produce,4.65,kg,Staff Error,11.62,
2026-04-12,Store C - Suburb,Bananas,Fresh Produce,6.34,kg,Overstock,7.61,
2026-04-12,Store C - Suburb,Lettuce,Fresh Produce,6.13,kg,Customer Return,11.03,
2026-04-12,Store C - Suburb,Cheese,Dairy,4.94,kg,Overstock,24.7,
2026-04-12,Store C - Suburb,Yogurt,Dairy,6.88,kg,Other,13.76,
2026-04-12,Store C - Suburb,Chicken,Meat,1.58,kg,Quality Issues,11.85,
2026-04-13,Store C - Suburb,Apples,Fresh Produce,6.24,kg,Staff Error,15.6,
2026-04-13,Store C - Suburb,Bananas,Fresh Produce,0.7,kg,Staff Error,0.84,
2026-04-13,Store C - Suburb,Lettuce,Fresh Produce,6.98,kg,Quality Issues,12.56,
2026-04-13,Store C - Suburb,Milk,Dairy,2.09,kg,Staff Error,3.13,
2026-04-13,Store C - Suburb,Cheese,Dairy,3.21,kg,Damaged,16.05,
2026-04-13,Store C - Suburb,Yogurt,Dairy,5.97,kg,Expired,11.94,
2026-04-13,Store C - Suburb,Chicken,Meat,7.35,kg,Staff Error,55.12,
2026-04-14,Store C - Suburb,Apples,Fresh Produce,2.55,kg,Damaged,6.38,
2026-04-14,Store C - Suburb,Bananas,Fresh Produce,7.82,kg,Staff Error,9.38,
2026-04-14,Store C - Suburb,Milk,Dairy,0.73,kg,Expired,1.09,
2026-04-14,Store C - Suburb,Cheese,Dairy,6.74,kg,Overstock,33.7,
2026-04-14,Store C - Suburb,Chicken,Meat,7.5,kg,Customer Return,56.25,
2026-04-15,Store C - Suburb,Apples,Fresh Produce,5.97,kg,Other,14.92,
2026-04-15,Store C - Suburb,Lettuce,Fresh Produce,0.78,kg,Overstock,1.4,
2026-04-15,Store C - Suburb,Milk,Dairy,1.41,kg,Damaged,2.11,
2026-04-15,Store C - Suburb,Yogurt,Dairy,6.81,kg,Customer Return,13.62,
2026-04-16,Store C - Suburb,Lettuce,Fresh Produce,1.21,kg,Other,2.18,
2026-04-16,Store C - Suburb,Tomatoes,Fresh Produce,3.15,kg,Quality Issues,6.93,
2026-04-16,Store C - Suburb,Cheese,Dairy,2.25,kg,Expired,11.25,
2026-04-16,Store C - Suburb,Yogurt,Dairy,5.13,kg,Other,10.26,
2026-04-17,Store C - Suburb,Apples,Fresh Produce,5.05,kg,Expired,12.62,
2026-04-17,Store C - Suburb,Lettuce,Fresh Produce,1.9,kg,Overstock,3.42,
2026-04-17,Store C - Suburb,Tomatoes,Fresh Produce,4.94,kg,Other,10.87,
2026-04-17,Store C - Suburb,Milk,Dairy,2.49,kg,Customer Return,3.74,
2026-04-18,Store C - Suburb,Milk,Dairy,0.73,kg,Staff Error,1.09,
2026-04-18,Store C - Suburb,Cheese,Dairy,2.28,kg,Quality Issues,11.4,
2026-04-18,Store C - Suburb,Yogurt,Dairy,6.15,kg,Expired,12.3,
2026-04-18,Store C - Suburb,Chicken,Meat,5.01,kg,Other,37.57,
2026-04-19,Store C - Suburb,Lettuce,Fresh Produce,2.06,kg,Staff Error,3.71,
2026-04-19,Store C - Suburb,Tomatoes,Fresh Produce,3.57,kg,Expired,7.85,
2026-04-19,Store C - Suburb,Milk,Dairy,3.73,kg,Overstock,5.59,
2026-04-19,Store C - Suburb,Cheese,Dairy,6.8,kg,Customer Return,34.0,
2026-04-19,Store C - Suburb,Yogurt,Dairy,7.54,kg,Damaged,15.08,
2026-04-20,Store C - Suburb,Apples,Fresh Produce,0.9,kg,Customer Return,2.25,
2026-04-20,Store C - Suburb,Tomatoes,Fresh Produce,6.91,kg,Quality Issues,15.2,
2026-04-20,Store C - Suburb,Chicken,Meat,4.52,kg,Staff Error,33.9,
2026-04-21,Store C - Suburb,Lettuce,Fresh Produce,6.63,kg,Other,11.93,
2026-04-21,Store C - Suburb,Milk,Dairy,3.87,kg,Other,5.8,
2026-04-21,Store C - Suburb,Cheese,Dairy,5.54,kg,Expired,27.7,
2026-04-21,Store C - Suburb,Yogurt,Dairy,7.5,kg,Overstock,15.0,
2026-04-21,Store C - Suburb,Chicken,Meat,5.74,kg,Expired,43.05,
2026-04-22,Store C - Suburb,Lettuce,Fresh Produce,7.26,kg,Quality Issues,13.07,
2026-04-22,Store C - Suburb,Tomatoes,Fresh Produce,6.26,kg,Damaged,13.77,
2026-04-22,Store C - Suburb,Milk,Dairy,0.5,kg,Damaged,0.75,
2026-04-22,Store C - Suburb,Cheese,Dairy,4.12,kg,Other,20.6,
2026-04-22,Store C - Suburb,Chicken,Meat,1.22,kg,Customer Return,9.15,
2026-04-23,Store C - Suburb,Lettuce,Fresh Produce,2.33,kg,Quality Issues,4.19,
2026-04-23,Store C - Suburb,Tomatoes,Fresh Produce,0.62,kg,Customer Return,1.36,
2026-04-23,Store C - Suburb,Milk,Dairy,5.37,kg,Other,8.05,
2026-04-23,Store C - Suburb,Cheese,Dairy,4.65,kg,Staff Error,23.25,
2026-04-23,Store C - Suburb,Chicken,Meat,6.34,kg,Expired,47.55,
2026-04-24,Store C - Suburb,Bananas,Fresh Produce,6.42,kg,Staff Error,7.7,
2026-04-24,Store C - Suburb,Lettuce,Fresh Produce,5.27,kg,Staff Error,9.49,
2026-04-24,Store C - Suburb,Tomatoes,Fresh Produce,1.58,kg,Expired,3.48,
2026-04-25,Store C - Suburb,Bananas,Fresh Produce,6.3,kg,Damaged,7.56,
2026-04-25,Store C - Suburb,Lettuce,Fresh Produce,2.32,kg,Customer Return,4.18,
2026-04-25,Store C - Suburb,Tomatoes,Fresh Produce,5.58,kg,Expired,12.28,
2026-04-26,Store C - Suburb,Bananas,Fresh Produce,2.68,kg,Expired,3.22,
2026-04-26,Store C - Suburb,Milk,Dairy,0.88,kg,Expired,1.32,
2026-04-26,Store C - Suburb,Yogurt,Dairy,4.4,kg,Other,8.8,
2026-04-27,Store C - Suburb,Tomatoes,Fresh Produce,3.39,kg,Other,7.46,
2026-04-27,Store C - Suburb,Cheese,Dairy,0.68,kg,Staff Error,3.4,
2026-04-27,Store C - Suburb,Yogurt,Dairy,1.25,kg,Customer Return,2.5,
2026-04-28,Store C - Suburb,Apples,Fresh Produce,5.02,kg,Quality Issues,12.55,
2026-04-28,Store C - Suburb,Lettuce,Fresh Produce,2.63,kg,Expired,4.73,
2026-04-28,Store C - Suburb,Tomatoes,Fresh Produce,3.96,kg,Expired,8.71,
2026-04-28,Store C - Suburb,Cheese,Dairy,7.85,kg,Quality Issues,39.25,
2026-04-28,Store C - Suburb,Yogurt,Dairy,5.83,kg,Expired,11.66,
2026-04-28,Store C - Suburb,Chicken,Meat,5.98,kg,Damaged,44.85,
2026-04-29,Store C - Suburb,Apples,Fresh Produce,6.0,kg,Other,15.0,
2026-04-29,Store C - Suburb,Bananas,Fresh Produce,3.59,kg,Customer Return,4.31,
2026-04-29,Store C - Suburb,Lettuce,Fresh Produce,2.7,kg,Customer Return,4.86,
2026-04-29,Store C - Suburb,Tomatoes,Fresh Produce,0.86,kg,Damaged,1.89,
2026-04-29,Store C - Suburb,Milk,Dairy,7.74,kg,Expired,11.61,
2026-04-29,Store C - Suburb,Cheese,Dairy,6.61,kg,Other,33.05,
2026-04-30,Store C - Suburb,Apples,Fresh Produce,2.94,kg,Customer Return,7.35,
2026-04-30,Store C - Suburb,Tomatoes,Fresh Produce,3.51,kg,Customer Return,7.72,
2026-04-30,Store C - Suburb,Milk,Dairy,1.26,kg,Quality Issues,1.89,
2026-04-30,Store C - Suburb,Yogurt,Dairy,4.24,kg,Expired,8.48,
2026-04-30,Store C - Suburb,Chicken,Meat,0.99,kg,Expired,7.42,
2026-05-01,Store C - Suburb,Bananas,Fresh Produce,0.65,kg,Staff Error,0.78,
2026-05-01,Store C - Suburb,Lettuce,Fresh Produce,4.88,kg,Customer Return,8.78,
2026-05-01,Store C - Suburb,Tomatoes,Fresh Produce,5.78,kg,Overstock,12.72,
2026-05-01,Store C - Suburb,Chicken,Meat,0.85,kg,Overstock,6.38,
2026-05-02,Store C - Suburb,Apples,Fresh Produce,6.93,kg,Quality Issues,17.32,
2026-05-02,Store C - Suburb,Bananas,Fresh Produce,6.58,kg,Expired,7.9,
2026-05-02,Store C - Suburb,Tomatoes,Fresh Produce,5.36,kg,Staff Error,11.79,
2026-05-02,Store C - Suburb,Milk,Dairy,4.77,kg,Expired,7.15,
2026-05-02,Store C - Suburb,Cheese,Dairy,7.87,kg,Damaged,39.35,
2026-05-02,Store C - Suburb,Yogurt,Dairy,6.76,kg,Customer Return,13.52,
2026-05-03,Store C - Suburb,Apples,Fresh Produce,5.28,kg,Quality Issues,13.2,
2026-05-03,Store C - Suburb,Bananas,Fresh Produce,1.53,kg,Other,1.84,
2026-05-03,Store C - Suburb,Lettuce,Fresh Produce,4.92,kg,Staff Error,8.86,
2026-05-03,Store C - Suburb,Yogurt,Dairy,2.25,kg,Damaged,4.5,
2026-05-03,Store C - Suburb,Chicken,Meat,6.93,kg,Other,51.97,
2026-05-04,Store C - Suburb,Bananas,Fresh Produce,4.96,kg,Damaged,5.95,
2026-05-04,Store C - Suburb,Lettuce,Fresh Produce,3.75,kg,Quality Issues,6.75,
2026-05-04,Store C - Suburb,Tomatoes,Fresh Produce,5.77,kg,Staff Error,12.69,
2026-05-05,Store C - Suburb,Lettuce,Fresh Produce,7.9,kg,Damaged,14.22,
2026-05-05,Store C - Suburb,Yogurt,Dairy,3.54,kg,Staff Error,7.08,
2026-05-05,Store C - Suburb,Chicken,Meat,4.47,kg,Damaged,33.52,
2026-05-06,Store C - Suburb,Apples,Fresh Produce,5.99,kg,Other,14.98,
2026-05-06,Store C - Suburb,Tomatoes,Fresh Produce,4.7,kg,Staff Error,10.34,
2026-05-06,Store C - Suburb,Milk,Dairy,1.12,kg,Expired,1.68,
2026-05-06,Store C - Suburb,Cheese,Dairy,5.81,kg,Overstock,29.05,
2026-05-06,Store C - Suburb,Yogurt,Dairy,2.31,kg,Damaged,4.62,
2026-02-06,Store D - Airport,Apples,Fresh Produce,7.07,kg,Damaged,17.68,
2026-02-06,Store D - Airport,Bananas,Fresh Produce,7.24,kg,Quality Issues,8.69,
2026-02-06,Store D - Airport,Lettuce,Fresh Produce,6.9,kg,Damaged,12.42,
2026-02-06,Store D - Airport,Tomatoes,Fresh Produce,0.53,kg,Customer Return,1.17,
2026-02-06,Store D - Airport,Milk,Dairy,4.97,kg,Overstock,7.46,
2026-02-06,Store D - Airport,Yogurt,Dairy,2.3,kg,Other,4.6,
2026-02-06,Store D - Airport,Chicken,Meat,3.25,kg,Other,24.38,
2026-02-07,Store D - Airport,Apples,Fresh Produce,5.38,kg,Damaged,13.45,
2026-02-07,Store D - Airport,Lettuce,Fresh Produce,3.84,kg,Quality Issues,6.91,
2026-02-07,Store D - Airport,Milk,Dairy,7.75,kg,Customer Return,11.62,
2026-02-07,Store D - Airport,Chicken,Meat,0.57,kg,Other,4.27,
2026-02-08,Store D - Airport,Apples,Fresh Produce,4.44,kg,Damaged,11.1,
2026-02-08,Store D - Airport,Lettuce,Fresh Produce,4.78,kg,Damaged,8.6,
2026-02-08,Store D - Airport,Tomatoes,Fresh Produce,1.6,kg,Quality Issues,3.52,
2026-02-08,Store D - Airport,Yogurt,Dairy,1.15,kg,Damaged,2.3,
2026-02-09,Store D - Airport,Lettuce,Fresh Produce,1.72,kg,Overstock,3.1,
2026-02-09,Store D - Airport,Tomatoes,Fresh Produce,7.11,kg,Expired,15.64,
2026-02-09,Store D - Airport,Milk,Dairy,7.29,kg,Staff Error,10.94,
2026-02-09,Store D - Airport,Chicken,Meat,7.79,kg,Other,58.42,
2026-02-10,Store D - Airport,Apples,Fresh Produce,6.53,kg,Staff Error,16.32,
2026-02-10,Store D - Airport,Lettuce,Fresh Produce,2.64,kg,Expired,4.75,
2026-02-10,Store D - Airport,Milk,Dairy,0.59,kg,Customer Return,0.89,
2026-02-10,Store D - Airport,Yogurt,Dairy,2.42,kg,Damaged,4.84,
2026-02-10,Store D - Airport,Chicken,Meat,7.4,kg,Other,55.5,
2026-02-11,Store D - Airport,Bananas,Fresh Produce,2.74,kg,Staff Error,3.29,
2026-02-11,Store D - Airport,Cheese,Dairy,1.02,kg,Damaged,5.1,
2026-02-11,Store D - Airport,Chicken,Meat,1.24,kg,Other,9.3,
2026-02-12,Store D - Airport,Apples,Fresh Produce,4.32,kg,Quality Issues,10.8,
2026-02-12,Store D - Airport,Lettuce,Fresh Produce,2.83,kg,Staff Error,5.09,
2026-02-12,Store D - Airport,Cheese,Dairy,1.54,kg,Customer Return,7.7,
2026-02-12,Store D - Airport,Yogurt,Dairy,5.66,kg,Damaged,11.32,
2026-02-12,Store D - Airport,Chicken,Meat,2.16,kg,Other,16.2,
2026-02-13,Store D - Airport,Apples,Fresh Produce,1.18,kg,Damaged,2.95,
2026-02-13,Store D - Airport,Tomatoes,Fresh Produce,7.8,kg,Overstock,17.16,
2026-02-13,Store D - Airport,Cheese,Dairy,7.25,kg,Staff Error,36.25,
2026-02-13,Store D - Airport,Yogurt,Dairy,6.31,kg,Staff Error,12.62,
2026-02-14,Store D - Airport,Apples,Fresh Produce,5.94,kg,Quality Issues,14.85,
2026-02-14,Store D - Airport,Lettuce,Fresh Produce,1.75,kg,Overstock,3.15,
2026-02-14,Store D - Airport,Tomatoes,Fresh Produce,0.69,kg,Other,1.52,
2026-02-15,Store D - Airport,Apples,Fresh Produce,6.27,kg,Staff Error,15.67,
2026-02-15,Store D - Airport,Milk,Dairy,5.59,kg,Customer Return,8.38,
2026-02-15,Store D - Airport,Cheese,Dairy,1.71,kg,Damaged,8.55,
2026-02-15,Store D - Airport,Chicken,Meat,4.36,kg,Staff Error,32.7,
2026-02-16,Store D - Airport,Apples,Fresh Produce,3.82,kg,Staff Error,9.55,
2026-02-16,Store D - Airport,Bananas,Fresh Produce,3.66,kg,Damaged,4.39,
2026-02-16,Store D - Airport,Lettuce,Fresh Produce,1.34,kg,Other,2.41,
2026-02-16,Store D - Airport,Tomatoes,Fresh Produce,6.69,kg,Staff Error,14.72,
2026-02-17,Store D - Airport,Tomatoes,Fresh Produce,3.62,kg,Quality Issues,7.96,
2026-02-17,Store D - Airport,Milk,Dairy,6.11,kg,Damaged,9.17,
2026-02-17,Store D - Airport,Yogurt,Dairy,2.51,kg,Other,5.02,
2026-02-18,Store D - Airport,Apples,Fresh Produce,7.69,kg,Quality Issues,19.23,
2026-02-18,Store D - Airport,Tomatoes,Fresh Produce,5.98,kg,Overstock,13.16,
2026-02-18,Store D - Airport,Cheese,Dairy,0.76,kg,Customer Return,3.8,
2026-02-18,Store D - Airport,Yogurt,Dairy,2.49,kg,Expired,4.98,
2026-02-19,Store D - Airport,Lettuce,Fresh Produce,6.1,kg,Damaged,10.98,
2026-02-19,Store D - Airport,Milk,Dairy,0.68,kg,Quality Issues,1.02,
2026-02-19,Store D - Airport,Yogurt,Dairy,7.43,kg,Damaged,14.86,
2026-02-19,Store D - Airport,Chicken,Meat,6.29,kg,Customer Return,47.17,
2026-02-20,Store D - Airport,Tomatoes,Fresh Produce,6.73,kg,Other,14.81,
2026-02-20,Store D - Airport,Chicken,Meat,2.93,kg,Overstock,21.98,
2026-02-21,Store D - Airport,Apples,Fresh Produce,5.43,kg,Customer Return,13.57,
2026-02-21,Store D - Airport,Bananas,Fresh Produce,3.9,kg,Overstock,4.68,
2026-02-21,Store D - Airport,Milk,Dairy,0.64,kg,Quality Issues,0.96,
2026-02-21,Store D - Airport,Yogurt,Dairy,1.17,kg,Staff Error,2.34,
2026-02-22,Store D - Airport,Bananas,Fresh Produce,1.19,kg,Damaged,1.43,
2026-02-22,Store D - Airport,Tomatoes,Fresh Produce,6.4,kg,Staff Error,14.08,
2026-02-22,Store D - Airport,Cheese,Dairy,6.68,kg,Customer Return,33.4,
2026-02-23,Store D - Airport,Apples,Fresh Produce,1.06,kg,Expired,2.65,
2026-02-23,Store D - Airport,Bananas,Fresh Produce,2.24,kg,Damaged,2.69,
2026-02-23,Store D - Airport,Lettuce,Fresh Produce,1.47,kg,Other,2.65,
2026-02-23,Store D - Airport,Tomatoes,Fresh Produce,2.26,kg,Expired,4.97,
2026-02-23,Store D - Airport,Yogurt,Dairy,1.29,kg,Other,2.58,
2026-02-23,Store D - Airport,Chicken,Meat,7.59,kg,Other,56.92,
2026-02-24,Store D - Airport,Apples,Fresh Produce,2.95,kg,Customer Return,7.38,
2026-02-24,Store D - Airport,Bananas,Fresh Produce,3.42,kg,Expired,4.1,
2026-02-24,Store D - Airport,Milk,Dairy,7.18,kg,Quality Issues,10.77,
2026-02-24,Store D - Airport,Chicken,Meat,6.16,kg,Staff Error,46.2,
2026-02-25,Store D - Airport,Bananas,Fresh Produce,4.21,kg,Staff Error,5.05,
2026-02-25,Store D - Airport,Lettuce,Fresh Produce,5.91,kg,Overstock,10.64,
2026-02-25,Store D - Airport,Milk,Dairy,3.88,kg,Overstock,5.82,
2026-02-25,Store D - Airport,Cheese,Dairy,1.47,kg,Other,7.35,
2026-02-25,Store D - Airport,Yogurt,Dairy,1.53,kg,Overstock,3.06,
2026-02-26,Store D - Airport,Apples,Fresh Produce,2.8,kg,Customer Return,7.0,
2026-02-26,Store D - Airport,Milk,Dairy,5.11,kg,Customer Return,7.67,
2026-02-26,Store D - Airport,Yogurt,Dairy,0.83,kg,Damaged,1.66,
2026-02-26,Store D - Airport,Chicken,Meat,4.49,kg,Expired,33.68,
2026-02-27,Store D - Airport,Bananas,Fresh Produce,1.18,kg,Damaged,1.42,
2026-02-27,Store D - Airport,Lettuce,Fresh Produce,2.15,kg,Quality Issues,3.87,
2026-02-27,Store D - Airport,Tomatoes,Fresh Produce,6.33,kg,Damaged,13.93,
2026-02-27,Store D - Airport,Milk,Dairy,7.14,kg,Customer Return,10.71,
2026-02-27,Store D - Airport,Chicken,Meat,7.3,kg,Quality Issues,54.75,
2026-02-28,Store D - Airport,Tomatoes,Fresh Produce,6.86,kg,Staff Error,15.09,
2026-02-28,Store D - Airport,Cheese,Dairy,2.7,kg,Overstock,13.5,
2026-02-28,Store D - Airport,Chicken,Meat,0.83,kg,Damaged,6.22,
2026-03-01,Store D - Airport,Tomatoes,Fresh Produce,4.98,kg,Customer Return,10.96,
2026-03-01,Store D - Airport,Milk,Dairy,7.48,kg,Customer Return,11.22,
2026-03-01,Store D - Airport,Yogurt,Dairy,3.62,kg,Staff Error,7.24,
2026-03-01,Store D - Airport,Chicken,Meat,7.16,kg,Overstock,53.7,
2026-03-02,Store D - Airport,Apples,Fresh Produce,3.3,kg,Customer Return,8.25,
2026-03-02,Store D - Airport,Bananas,Fresh Produce,4.93,kg,Staff Error,5.92,
2026-03-02,Store D - Airport,Tomatoes,Fresh Produce,5.42,kg,Staff Error,11.92,
2026-03-02,Store D - Airport,Milk,Dairy,1.85,kg,Expired,2.78,
2026-03-03,Store D - Airport,Tomatoes,Fresh Produce,3.83,kg,Other,8.43,
2026-03-03,Store D - Airport,Milk,Dairy,2.74,kg,Damaged,4.11,
2026-03-03,Store D - Airport,Cheese,Dairy,2.22,kg,Overstock,11.1,
2026-03-03,Store D - Airport,Chicken,Meat,2.83,kg,Other,21.23,
