Date,Store,Product,Category,Quantity,Unit,Reason,Value_Lost,Notes
2026-04-10,Store C - Suburb,Lettuce,Fresh Produce,1.57,kg,Expired,2.86,
2026-04-10,Store C - Suburb,Tomatoes,Fresh Produce,6.59,kg,Staff Error,16.03,
2026-04-11,Store C - Suburb,Chicken,Meat,3.71,kg,Quality Issues,29.83,
2026-04-11,Store C - Suburb,Muffins,Bakery,4.92,pcs,Damaged,13.14,
2026-04-11,Store C - Suburb,Oranges,Fresh Produce,3.6,kg,Damaged,8.28,
2026-04-11,Store C - Suburb,Yogurt,Dairy,3.41,kg,Damaged,7.5,
2026-04-11,Store C - Suburb,Cheese,Dairy,5.48,kg,Quality Issues,27.34,
2026-04-12,Store C - Suburb,Bread,Bakery,6.3,pcs,Overstock,16.18,
2026-04-12,Store C - Suburb,Yogurt,Dairy,0.98,kg,Expired,1.58,
2026-04-12,Store C - Suburb,Milk,Dairy,6.85,kg,Damaged,11.01,
2026-04-12,Store C - Suburb,Muffins,Bakery,7.96,pcs,Expired,25.54,
2026-04-13,Store C - Suburb,Salmon,Meat,11.69,kg,Expired,131.4,
2026-04-13,Store C - Suburb,Lettuce,Fresh Produce,8.19,kg,Damaged,14.04,
2026-04-14,Store C - Suburb,Oranges,Fresh Produce,3.35,kg,Customer Return,5.65,
2026-04-14,Store C - Suburb,Muffins,Bakery,6.43,pcs,Expired,15.72,
2026-04-15,Store C - Suburb,Yogurt,Dairy,1.74,kg,Overstock,3.27,
2026-04-15,Store C - Suburb,Apples,Fresh Produce,5.56,kg,Expired,13.07,
2026-04-15,Store C - Suburb,Oranges,Fresh Produce,5.62,kg,Customer Return,10.31,
2026-04-15,Store C - Suburb,Carrots,Fresh Produce,1.55,kg,Customer Return,2.48,
2026-04-16,Store C - Suburb,Carrots,Fresh Produce,1.52,kg,Overstock,2.27,
2026-04-16,Store C - Suburb,Oranges,Fresh Produce,2.22,kg,Overstock,4.35,
2026-04-16,Store C - Suburb,Butter,Dairy,2.9,kg,Damaged,11.03,
2026-04-16,Store C - Suburb,Beef,Meat,3.55,kg,Expired,35.07,
2026-04-16,Store C - Suburb,Chicken,Meat,1.81,kg,Quality Issues,14.85,
2026-04-17,Store C - Suburb,Butter,Dairy,2.89,kg,Expired,11.75,
2026-04-17,Store C - Suburb,Apples,Fresh Produce,1.33,kg,Expired,3.37,
2026-04-18,Store C - Suburb,Lettuce,Fresh Produce,8.57,kg,Overstock,16.95,
2026-04-18,Store C - Suburb,Tomatoes,Fresh Produce,8.53,kg,Quality Issues,19.2,
2026-04-18,Store C - Suburb,Beef,Meat,2.43,kg,Damaged,23.72,
2026-04-18,Store C - Suburb,Salmon,Meat,4.99,kg,Damaged,57.13,
2026-04-19,Store C - Suburb,Muffins,Bakery,10.5,pcs,Expired,29.88,
2026-04-19,Store C - Suburb,Chicken,Meat,6.3,kg,Overstock,49.8,
2026-04-19,Store C - Suburb,Oranges,Fresh Produce,4.23,kg,Quality Issues,9.98,
2026-04-19,Store C - Suburb,Lettuce,Fresh Produce,7.29,kg,Customer Return,14.77,
2026-04-19,Store C - Suburb,Bananas,Fresh Produce,5.05,kg,Quality Issues,5.13,
2026-04-19,Store C - Suburb,Bread,Bakery,3.17,pcs,Other,8.62,
2026-04-20,Store C - Suburb,Yogurt,Dairy,2.49,kg,Expired,4.14,
2026-04-20,Store C - Suburb,Muffins,Bakery,6.99,pcs,Expired,17.32,
2026-04-21,Store C - Suburb,Yogurt,Dairy,3.98,kg,Damaged,7.44,
2026-04-21,Store C - Suburb,Muffins,Bakery,4.77,pcs,Expired,12.11,
2026-04-21,Store C - Suburb,Tomatoes,Fresh Produce,6.7,kg,Expired,13.11,
2026-04-21,Store C - Suburb,Beef,Meat,1.41,kg,Quality Issues,13.82,
2026-04-21,Store C - Suburb,Milk,Dairy,7.3,kg,Overstock,10.5,
2026-04-22,Store C - Suburb,Apples,Fresh Produce,5.53,kg,Quality Issues,11.43,
2026-04-22,Store C - Suburb,Milk,Dairy,11.01,kg,Expired,13.86,
2026-04-22,Store C - Suburb,Tomatoes,Fresh Produce,3.32,kg,Staff Error,6.49,
2026-04-22,Store C - Suburb,Muffins,Bakery,9.76,pcs,Overstock,29.49,
2026-04-22,Store C - Suburb,Beef,Meat,2.51,kg,Expired,27.21,
2026-04-23,Store C - Suburb,Carrots,Fresh Produce,2.14,kg,Damaged,3.21,
2026-04-23,Store C - Suburb,Oranges,Fresh Produce,2.35,kg,Expired,3.89,
2026-04-23,Store C - Suburb,Chicken,Meat,8.71,kg,Expired,52.3,
2026-04-23,Store C - Suburb,Milk,Dairy,1.83,kg,Expired,2.82,
2026-04-24,Store C - Suburb,Chicken,Meat,7.56,kg,Overstock,64.52,
2026-04-24,Store C - Suburb,Yogurt,Dairy,5.0,kg,Quality Issues,11.38,
2026-04-24,Store C - Suburb,Beef,Meat,5.34,kg,Overstock,55.43,
2026-04-25,Store C - Suburb,Apples,Fresh Produce,2.73,kg,Expired,6.43,
2026-04-25,Store C - Suburb,Beef,Meat,3.5,kg,Damaged,34.87,
2026-04-25,Store C - Suburb,Cheese,Dairy,0.6,kg,Damaged,2.43,
2026-04-25,Store C - Suburb,Lettuce,Fresh Produce,5.75,kg,Overstock,8.8,
2026-04-25,Store C - Suburb,Chicken,Meat,11.13,kg,Overstock,74.05,
2026-04-25,Store C - Suburb,Muffins,Bakery,5.64,pcs,Expired,13.69,
2026-04-26,Store C - Suburb,Oranges,Fresh Produce,3.92,kg,Customer Return,9.08,
2026-04-26,Store C - Suburb,Beef,Meat,0.82,kg,Expired,7.86,
2026-04-26,Store C - Suburb,Carrots,Fresh Produce,1.16,kg,Damaged,1.58,
2026-04-27,Store C - Suburb,Beef,Meat,0.53,kg,Quality Issues,5.19,
2026-04-27,Store C - Suburb,Apples,Fresh Produce,4.49,kg,Customer Return,9.13,
2026-04-27,Store C - Suburb,Bread,Bakery,4.25,pcs,Expired,9.99,
2026-04-27,Store C - Suburb,Muffins,Bakery,11.43,pcs,Quality Issues,32.43,
2026-04-28,Store C - Suburb,Bread,Bakery,9.09,pcs,Expired,25.35,
2026-04-28,Store C - Suburb,Milk,Dairy,3.18,kg,Overstock,5.05,
2026-04-28,Store C - Suburb,Carrots,Fresh Produce,0.97,kg,Quality Issues,1.44,
2026-04-28,Store C - Suburb,Tomatoes,Fresh Produce,8.92,kg,Overstock,19.24,
2026-04-28,Store C - Suburb,Chicken,Meat,4.57,kg,Expired,37.65,
2026-04-29,Store C - Suburb,Tomatoes,Fresh Produce,7.21,kg,Expired,18.81,
2026-04-29,Store C - Suburb,Bananas,Fresh Produce,8.2,kg,Expired,9.62,
2026-04-29,Store C - Suburb,Carrots,Fresh Produce,0.82,kg,Damaged,1.11,
2026-04-29,Store C - Suburb,Yogurt,Dairy,5.07,kg,Overstock,11.79,
2026-04-29,Store C - Suburb,Lettuce,Fresh Produce,3.58,kg,Damaged,7.23,
2026-04-29,Store C - Suburb,Butter,Dairy,1.25,kg,Damaged,5.23,
2026-04-30,Store C - Suburb,Butter,Dairy,1.46,kg,Damaged,4.35,
2026-04-30,Store C - Suburb,Yogurt,Dairy,5.13,kg,Damaged,10.6,
2026-04-30,Store C - Suburb,Bread,Bakery,10.5,pcs,Quality Issues,25.85,
2026-04-30,Store C - Suburb,Salmon,Meat,7.99,kg,Damaged,86.68,
2026-05-01,Store C - Suburb,Apples,Fresh Produce,5.68,kg,Damaged,13.63,
2026-05-01,Store C - Suburb,Tomatoes,Fresh Produce,3.21,kg,Other,8.05,
2026-05-01,Store C - Suburb,Bread,Bakery,11.55,pcs,Damaged,28.59,
2026-05-02,Store C - Suburb,Oranges,Fresh Produce,5.59,kg,Overstock,12.35,
2026-05-02,Store C - Suburb,Salmon,Meat,3.96,kg,Quality Issues,45.74,
2026-05-02,Store C - Suburb,Milk,Dairy,2.12,kg,Damaged,2.71,
2026-05-02,Store C - Suburb,Tomatoes,Fresh Produce,10.46,kg,Quality Issues,21.06,
2026-05-02,Store C - Suburb,Butter,Dairy,1.91,kg,Damaged,5.76,
2026-05-02,Store C - Suburb,Cheese,Dairy,4.07,kg,Quality Issues,22.59,
2026-05-03,Store C - Suburb,Muffins,Bakery,2.45,pcs,Expired,6.05,
2026-05-03,Store C - Suburb,Bananas,Fresh Produce,5.0,kg,Damaged,6.47,
2026-05-03,Store C - Suburb,Chicken,Meat,4.96,kg,Expired,43.85,
2026-05-04,Store C - Suburb,Apples,Fresh Produce,5.78,kg,Damaged,12.13,
2026-05-04,Store C - Suburb,Oranges,Fresh Produce,4.5,kg,Overstock,8.07,
2026-05-04,Store C - Suburb,Bananas,Fresh Produce,4.88,kg,Damaged,5.31,
2026-05-04,Store C - Suburb,Salmon,Meat,4.53,kg,Quality Issues,59.84,
2026-05-05,Store C - Suburb,Beef,Meat,1.14,kg,Expired,9.7,
2026-05-05,Store C - Suburb,Butter,Dairy,2.25,kg,Overstock,7.72,
2026-05-05,Store C - Suburb,Chicken,Meat,6.5,kg,Quality Issues,41.37,
2026-05-05,Store C - Suburb,Muffins,Bakery,5.52,pcs,Quality Issues,17.61,
2026-05-05,Store C - Suburb,Milk,Dairy,6.07,kg,Expired,10.73,
2026-05-06,Store C - Suburb,Oranges,Fresh Produce,1.93,kg,Expired,3.5,
2026-05-06,Store C - Suburb,Chicken,Meat,5.59,kg,Damaged,44.17,
2026-05-06,Store C - Suburb,Apples,Fresh Produce,2.15,kg,Expired,5.08,
2026-05-06,Store C - Suburb,Milk,Dairy,8.71,kg,Expired,14.36,
2026-05-06,Store C - Suburb,Butter,Dairy,1.15,kg,Overstock,4.45,
2026-05-06,Store C - Suburb,Muffins,Bakery,6.86,pcs,Overstock,24.04,
2026-02-06,Store D - Airport,Cheese,Dairy,5.6,kg,Quality Issues,29.31,
2026-02-06,Store D - Airport,Apples,Fresh Produce,1.76,kg,Expired,5.03,
2026-02-07,Store D - Airport,Chicken,Meat,11.62,kg,Damaged,81.89,
2026-02-07,Store D - Airport,Tomatoes,Fresh Produce,4.55,kg,Damaged,9.3,
2026-02-07,Store D - Airport,Cheese,Dairy,0.9,kg,Expired,3.99,
2026-02-07,Store D - Airport,Bananas,Fresh Produce,10.06,kg,Expired,11.87,
2026-02-07,Store D - Airport,Milk,Dairy,8.56,kg,Expired,13.0,
2026-02-08,Store D - Airport,Yogurt,Dairy,2.75,kg,Overstock,5.56,
2026-02-08,Store D - Airport,Apples,Fresh Produce,2.17,kg,Damaged,6.14,
2026-02-08,Store D - Airport,Chicken,Meat,4.66,kg,Customer Return,41.82,
2026-02-08,Store D - Airport,Cheese,Dairy,2.19,kg,Expired,12.95,
2026-02-08,Store D - Airport,Beef,Meat,1.44,kg,Quality Issues,11.75,
2026-02-08,Store D - Airport,Muffins,Bakery,3.97,pcs,Expired,10.94,
2026-02-09,Store D - Airport,Beef,Meat,4.75,kg,Expired,53.66,
2026-02-09,Store D - Airport,Lettuce,Fresh Produce,9.1,kg,Customer Return,17.28,
2026-02-09,Store D - Airport,Bread,Bakery,11.38,pcs,Damaged,34.83,
2026-02-09,Store D - Airport,Apples,Fresh Produce,4.49,kg,Expired,13.11,
2026-02-09,Store D - Airport,Muffins,Bakery,9.68,pcs,Customer Return,27.44,
2026-02-09,Store D - Airport,Butter,Dairy,2.56,kg,Expired,10.62,
2026-02-10,Store D - Airport,Muffins,Bakery,5.32,pcs,Customer Return,18.34,
2026-02-10,Store D - Airport,Salmon,Meat,5.36,kg,Quality Issues,68.98,
2026-02-10,Store D - Airport,Beef,Meat,2.85,kg,Expired,25.2,
2026-02-10,Store D - Airport,Apples,Fresh Produce,0.85,kg,Damaged,2.16,
2026-02-11,Store D - Airport,Carrots,Fresh Produce,1.67,kg,Expired,2.87,
2026-02-11,Store D - Airport,Cheese,Dairy,4.6,kg,Quality Issues,20.57,
2026-02-11,Store D - Airport,Milk,Dairy,7.32,kg,Damaged,11.59,
2026-02-11,Store D - Airport,Salmon,Meat,9.4,kg,Expired,98.09,
2026-02-11,Store D - Airport,Apples,Fresh Produce,0.74,kg,Expired,1.66,
2026-02-11,Store D - Airport,Oranges,Fresh Produce,0.9,kg,Damaged,1.93,
2026-02-12,Store D - Airport,Salmon,Meat,6.44,kg,Staff Error,73.34,
2026-02-12,Store D - Airport,Carrots,Fresh Produce,2.89,kg,Expired,3.65,
2026-02-12,Store D - Airport,Chicken,Meat,3.15,kg,Quality Issues,23.98,
2026-02-12,Store D - Airport,Cheese,Dairy,3.7,kg,Staff Error,18.54,
2026-02-12,Store D - Airport,Milk,Dairy,2.73,kg,Overstock,3.62,
2026-02-12,Store D - Airport,Bananas,Fresh Produce,7.61,kg,Customer Return,9.05,
2026-02-13,Store D - Airport,Lettuce,Fresh Produce,1.91,kg,Overstock,3.3,
2026-02-13,Store D - Airport,Bananas,Fresh Produce,5.6,kg,Other,5.68,
2026-02-13,Store D - Airport,Salmon,Meat,3.12,kg,Customer Return,31.9,
2026-02-13,Store D - Airport,Yogurt,Dairy,5.55,kg,Overstock,11.23,
2026-02-13,Store D - Airport,Tomatoes,Fresh Produce,4.42,kg,Damaged,10.99,
2026-02-13,Store D - Airport,Milk,Dairy,2.1,kg,Quality Issues,3.56,
2026-02-14,Store D - Airport,Lettuce,Fresh Produce,10.87,kg,Expired,23.17,
2026-02-14,Store D - Airport,Chicken,Meat,2.24,kg,Expired,18.08,
2026-02-14,Store D - Airport,Carrots,Fresh Produce,0.58,kg,Expired,0.7,
2026-02-14,Store D - Airport,Apples,Fresh Produce,5.05,kg,Expired,13.29,
2026-02-14,Store D - Airport,Yogurt,Dairy,3.7,kg,Damaged,7.03,
2026-02-15,Store D - Airport,Butter,Dairy,2.25,kg,Quality Issues,9.34,
2026-02-15,Store D - Airport,Oranges,Fresh Produce,3.0,kg,Customer Return,4.9,
2026-02-15,Store D - Airport,Tomatoes,Fresh Produce,2.63,kg,Damaged,5.68,
2026-02-15,Store D - Airport,Chicken,Meat,6.1,kg,Damaged,46.45,
2026-02-16,Store D - Airport,Oranges,Fresh Produce,2.24,kg,Overstock,4.75,
2026-02-16,Store D - Airport,Salmon,Meat,10.21,kg,Expired,98.33,
2026-02-17,Store D - Airport,Beef,Meat,2.83,kg,Quality Issues,27.39,
2026-02-17,Store D - Airport,Carrots,Fresh Produce,0.6,kg,Quality Issues,0.73,
2026-02-17,Store D - Airport,Bread,Bakery,4.38,pcs,Damaged,11.96,
2026-02-17,Store D - Airport,Apples,Fresh Produce,3.91,kg,Damaged,9.35,
2026-02-18,Store D - Airport,Bread,Bakery,5.33,pcs,Overstock,14.26,
2026-02-18,Store D - Airport,Tomatoes,Fresh Produce,7.97,kg,Customer Return,19.96,
2026-02-18,Store D - Airport,Carrots,Fresh Produce,1.64,kg,Overstock,2.35,
2026-02-18,Store D - Airport,Apples,Fresh Produce,4.77,kg,Expired,9.76,
2026-02-18,Store D - Airport,Yogurt,Dairy,3.47,kg,Expired,7.57,
2026-02-19,Store D - Airport,Bread,Bakery,8.59,pcs,Damaged,28.4,
2026-02-19,Store D - Airport,Bananas,Fresh Produce,4.1,kg,Expired,3.98,
2026-02-20,Store D - Airport,Bread,Bakery,9.64,pcs,Expired,31.53,
2026-02-20,Store D - Airport,Yogurt,Dairy,3.47,kg,Overstock,5.92,
2026-02-21,Store D - Airport,Milk,Dairy,6.96,kg,Overstock,9.73,
2026-02-21,Store D - Airport,Bananas,Fresh Produce,4.36,kg,Other,4.76,
2026-02-22,Store D - Airport,Cheese,Dairy,2.82,kg,Overstock,14.68,
2026-02-22,Store D - Airport,Bananas,Fresh Produce,8.83,kg,Expired,8.67,
2026-02-22,Store D - Airport,Oranges,Fresh Produce,4.85,kg,Expired,8.98,
2026-02-23,Store D - Airport,Lettuce,Fresh Produce,4.5,kg,Overstock,7.7,
2026-02-23,Store D - Airport,Tomatoes,Fresh Produce,10.28,kg,Damaged,25.97,
2026-02-23,Store D - Airport,Beef,Meat,4.65,kg,Overstock,41.85,
2026-02-23,Store D - Airport,Oranges,Fresh Produce,1.93,kg,Other,4.52,
2026-02-23,Store D - Airport,Milk,Dairy,2.95,kg,Expired,3.73,
2026-02-23,Store D - Airport,Muffins,Bakery,3.61,pcs,Expired,12.29,
2026-02-24,Store D - Airport,Bananas,Fresh Produce,11.71,kg,Expired,13.81,
2026-02-24,Store D - Airport,Muffins,Bakery,7.06,pcs,Expired,23.14,
2026-02-25,Store D - Airport,Salmon,Meat,2.58,kg,Expired,27.71,
2026-02-25,Store D - Airport,Carrots,Fresh Produce,1.09,kg,Damaged,1.76,
2026-02-25,Store D - Airport,Bread,Bakery,5.34,pcs,Overstock,12.0,
2026-02-25,Store D - Airport,Cheese,Dairy,2.62,kg,Staff Error,14.54,
2026-02-25,Store D - Airport,Chicken,Meat,9.28,kg,Expired,69.27,
2026-02-25,Store D - Airport,Bananas,Fresh Produce,10.37,kg,Customer Return,13.49,
2026-02-26,Store D - Airport,Yogurt,Dairy,0.63,kg,Damaged,1.31,
2026-02-26,Store D - Airport,Bananas,Fresh Produce,7.76,kg,Overstock,8.29,
2026-02-26,Store D - Airport,Apples,Fresh Produce,3.36,kg,Other,8.21,
2026-02-26,Store D - Airport,Cheese,Dairy,5.31,kg,Damaged,27.86,
2026-02-26,Store D - Airport,Salmon,Meat,6.56,kg,Overstock,91.23,
2026-02-27,Store D - Airport,Lettuce,Fresh Produce,1.5,kg,Customer Return,2.95,
2026-02-27,Store D - Airport,Bread,Bakery,11.56,pcs,Expired,36.1,
2026-02-27,Store D - Airport,Milk,Dairy,9.92,kg,Customer Return,16.02,
2026-02-27,Store D - Airport,Butter,Dairy,0.59,kg,Overstock,2.15,
2026-02-27,Store D - Airport,Beef,Meat,2.34,kg,Expired,27.0,
2026-02-28,Store D - Airport,Bananas,Fresh Produce,4.7,kg,Expired,5.23,
2026-02-28,Store D - Airport,Bread,Bakery,4.57,pcs,Quality Issues,12.16,
2026-02-28,Store D - Airport,Cheese,Dairy,1.04,kg,Customer Return,4.2,
2026-02-28,Store D - Airport,Apples,Fresh Produce,0.52,kg,Damaged,1.08,
2026-02-28,Store D - Airport,Beef,Meat,1.47,kg,Other,16.72,
2026-03-01,Store D - Airport,Oranges,Fresh Produce,0.76,kg,Quality Issues,1.5,
2026-03-01,Store D - Airport,Salmon,Meat,2.53,kg,Expired,30.38,
2026-03-02,Store D - Airport,Bread,Bakery,5.03,pcs,Damaged,11.28,
2026-03-02,Store D - Airport,Apples,Fresh Produce,3.61,kg,Expired,9.38,
2026-03-03,Store D - Airport,Bananas,Fresh Produce,10.07,kg,Expired,12.24,
2026-03-03,Store D - Airport,Beef,Meat,2.96,kg,Quality Issues,28.87,
2026-03-03,Store D - Airport,Milk,Dairy,11.41,kg,Overstock,17.54,
2026-03-03,Store D - Airport,Lettuce,Fresh Produce,4.57,kg,Overstock,7.01,
2026-03-03,Store D - Airport,Apples,Fresh Produce,2.79,kg,Expired,7.45,
2026-03-03,Store D - Airport,Chicken,Meat,9.52,kg,Staff Error,63.46,
2026-03-04,Store D - Airport,Salmon,Meat,10.56,kg,Quality Issues,114.95,
2026-03-04,Store D - Airport,Butter,Dairy,2.66,kg,Overstock,10.21,
2026-03-05,Store D - Airport,Muffins,Bakery,6.87,pcs,Damaged,23.81,
2026-03-05,Store D - Airport,Lettuce,Fresh Produce,1.64,kg,Expired,2.75,
2026-03-05,Store D - Airport,Bananas,Fresh Produce,3.26,kg,Damaged,4.25,
2026-03-06,Store D - Airport,Beef,Meat,4.37,kg,Overstock,49.9,
2026-03-06,Store D - Airport,Oranges,Fresh Produce,0.68,kg,Other,1.61,
2026-03-06,Store D - Airport,Lettuce,Fresh Produce,1.74,kg,Damaged,3.01,
2026-03-06,Store D - Airport,Bananas,Fresh Produce,4.17,kg,Other,4.35,
2026-03-06,Store D - Airport,Tomatoes,Fresh Produce,4.27,kg,Expired,9.7,
2026-03-07,Store D - Airport,Beef,Meat,2.75,kg,Damaged,28.44,
2026-03-07,Store D - Airport,Muffins,Bakery,11.74,pcs,Quality Issues,37.81,
2026-03-07,Store D - Airport,Yogurt,Dairy,2.88,kg,Expired,5.85,
2026-03-07,Store D - Airport,Bread,Bakery,8.44,pcs,Overstock,24.65,
2026-03-07,Store D - Airport,Chicken,Meat,4.65,kg,Expired,29.16,
2026-03-08,Store D - Airport,Bread,Bakery,7.01,pcs,Overstock,21.14,
2026-03-08,Store D - Airport,Apples,Fresh Produce,1.39,kg,Expired,3.07,
2026-03-09,Store D - Airport,Oranges,Fresh Produce,1.71,kg,Staff Error,3.19,
2026-03-09,Store D - Airport,Apples,Fresh Produce,5.59,kg,Overstock,13.5,
2026-03-09,Store D - Airport,Beef,Meat,4.54,kg,Overstock,38.84,
2026-03-09,Store D - Airport,Yogurt,Dairy,4.37,kg,Overstock,8.97,
2026-03-09,Store D - Airport,Bread,Bakery,9.25,pcs,Overstock,24.51,
2026-03-10,Store D - Airport,Lettuce,Fresh Produce,3.7,kg,Expired,7.59,
2026-03-10,Store D - Airport,Carrots,Fresh Produce,2.17,kg,Quality Issues,3.06,
2026-03-10,Store D - Airport,Muffins,Bakery,7.98,pcs,Staff Error,21.86,
2026-03-10,Store D - Airport,Beef,Meat,0.88,kg,Expired,10.2,
2026-03-10,Store D - Airport,Tomatoes,Fresh Produce,4.46,kg,Damaged,9.95,
2026-03-10,Store D - Airport,Chicken,Meat,11.58,kg,Expired,87.59,
2026-03-11,Store D - Airport,Milk,Dairy,2.23,kg,Expired,2.95,
2026-03-11,Store D - Airport,Apples,Fresh Produce,4.89,kg,Damaged,11.76,
2026-03-11,Store D - Airport,Lettuce,Fresh Produce,8.77,kg,Staff Error,14.53,
2026-03-11,Store D - Airport,Oranges,Fresh Produce,0.87,kg,Expired,1.99,
2026-03-11,Store D - Airport,Beef,Meat,5.15,kg,Damaged,44.24,
2026-03-12,Store D - Airport,Chicken,Meat,4.99,kg,Expired,34.76,
2026-03-12,Store D - Airport,Tomatoes,Fresh Produce,8.75,kg,Other,16.86,
2026-03-13,Store D - Airport,Oranges,Fresh Produce,3.57,kg,Expired,6.47,
2026-03-13,Store D - Airport,Chicken,Meat,9.93,kg,Overstock,69.38,
2026-03-13,Store D - Airport,Butter,Dairy,1.83,kg,Expired,5.74,
2026-03-13,Store D - Airport,Yogurt,Dairy,5.06,kg,Damaged,9.21,
2026-03-14,Store D - Airport,Cheese,Dairy,1.49,kg,Expired,7.01,
2026-03-14,Store D - Airport,Chicken,Meat,2.13,kg,Expired,12.85,
2026-03-15,Store D - Airport,Lettuce,Fresh Produce,3.56,kg,Damaged,6.93,
2026-03-15,Store D - Airport,Oranges,Fresh Produce,0.68,kg,Expired,1.63,
2026-03-16,Store D - Airport,Beef,Meat,3.34,kg,Staff Error,28.65,
2026-03-16,Store D - Airport,Chicken,Meat,2.21,kg,Quality Issues,13.29,
2026-03-17,Store D - Airport,Yogurt,Dairy,3.51,kg,Overstock,6.06,
2026-03-17,Store D - Airport,Tomatoes,Fresh Produce,4.59,kg,Overstock,8.17,
2026-03-17,Store D - Airport,Apples,Fresh Produce,3.77,kg,Damaged,8.84,
2026-03-17,Store D - Airport,Chicken,Meat,5.02,kg,Quality Issues,35.87,
2026-03-18,Store D - Airport,Carrots,Fresh Produce,2.43,kg,Expired,3.45,
2026-03-18,Store D - Airport,Muffins,Bakery,6.91,pcs,Expired,22.67,
2026-03-18,Store D - Airport,Bananas,Fresh Produce,4.24,kg,Damaged,5.68,
2026-03-19,Store D - Airport,Yogurt,Dairy,0.75,kg,Customer Return,1.56,
2026-03-19,Store D - Airport,Chicken,Meat,8.13,kg,Damaged,57.87,
2026-03-19,Store D - Airport,Beef,Meat,0.76,kg,Expired,7.37,
2026-03-20,Store D - Airport,Muffins,Bakery,7.8,pcs,Expired,25.85,
2026-03-20,Store D - Airport,Bread,Bakery,6.57,pcs,Damaged,21.26,
2026-03-20,Store D - Airport,Lettuce,Fresh Produce,2.65,kg,Overstock,4.35,
2026-03-20,Store D - Airport,Chicken,Meat,1.89,kg,Damaged,12.95,
2026-03-20,Store D - Airport,Tomatoes,Fresh Produce,1.52,kg,Damaged,3.09,
2026-03-20,Store D - Airport,Apples,Fresh Produce,2.89,kg,Expired,6.94,
2026-03-21,Store D - Airport,Salmon,Meat,5.66,kg,Customer Return,71.33,
2026-03-21,Store D - Airport,Cheese,Dairy,5.91,kg,Overstock,32.2,
2026-03-21,Store D - Airport,Yogurt,Dairy,0.92,kg,Expired,1.9,
2026-03-21,Store D - Airport,Oranges,Fresh Produce,3.37,kg,Quality Issues,8.07,
2026-03-21,Store D - Airport,Butter,Dairy,0.78,kg,Damaged,3.13,
2026-03-22,Store D - Airport,Oranges,Fresh Produce,5.96,kg,Damaged,10.09,
2026-03-22,Store D - Airport,Beef,Meat,1.23,kg,Damaged,13.8,
2026-03-22,Store D - Airport,Salmon,Meat,6.25,kg,Overstock,70.74,
2026-03-23,Store D - Airport,Bread,Bakery,6.96,pcs,Expired,19.24,
2026-03-23,Store D - Airport,Oranges,Fresh Produce,2.87,kg,Overstock,5.76,
2026-03-24,Store D - Airport,Butter,Dairy,1.02,kg,Expired,2.95,
2026-03-24,Store D - Airport,Milk,Dairy,3.58,kg,Expired,6.2,
2026-03-25,Store D - Airport,Bread,Bakery,11.88,pcs,Staff Error,36.48,
2026-03-25,Store D - Airport,Lettuce,Fresh Produce,5.4,kg,Expired,11.64,
2026-03-25,Store D - Airport,Salmon,Meat,4.4,kg,Damaged,47.82,
2026-03-25,Store D - Airport,Chicken,Meat,6.71,kg,Expired,56.55,
2026-03-25,Store D - Airport,Oranges,Fresh Produce,3.28,kg,Damaged,6.2,
2026-03-25,Store D - Airport,Tomatoes,Fresh Produce,7.59,kg,Quality Issues,19.39,
2026-03-26,Store D - Airport,Butter,Dairy,2.09,kg,Damaged,7.27,
2026-03-26,Store D - Airport,Milk,Dairy,8.77,kg,Expired,14.45,
2026-03-26,Store D - Airport,Salmon,Meat,5.22,kg,Overstock,71.1,
2026-03-26,Store D - Airport,Cheese,Dairy,0.63,kg,Expired,3.23,
2026-03-26,Store D - Airport,Bread,Bakery,2.61,pcs,Expired,8.04,
2026-03-27,Store D - Airport,Chicken,Meat,11.63,kg,Damaged,80.67,
2026-03-27,Store D - Airport,Carrots,Fresh Produce,1.35,kg,Overstock,2.12,
2026-03-27,Store D - Airport,Muffins,Bakery,4.31,pcs,Expired,12.91,
2026-03-27,Store D - Airport,Apples,Fresh Produce,4.05,kg,Quality Issues,10.5,
2026-03-27,Store D - Airport,Lettuce,Fresh Produce,8.77,kg,Damaged,16.21,
2026-03-28,Store D - Airport,Beef,Meat,2.4,kg,Overstock,24.59,
2026-03-28,Store D - Airport,Tomatoes,Fresh Produce,10.46,kg,Expired,26.55,
2026-03-28,Store D - Airport,Cheese,Dairy,1.25,kg,Expired,7.16,
2026-03-29,Store D - Airport,Lettuce,Fresh Produce,5.02,kg,Quality Issues,8.04,
2026-03-29,Store D - Airport,Yogurt,Dairy,3.89,kg,Quality Issues,8.41,
2026-03-29,Store D - Airport,Tomatoes,Fresh Produce,8.4,kg,Quality Issues,18.9,
2026-03-29,Store D - Airport,Beef,Meat,5.61,kg,Expired,52.86,
2026-03-29,Store D - Airport,Chicken,Meat,9.72,kg,Expired,71.24,
2026-03-30,Store D - Airport,Oranges,Fresh Produce,1.53,kg,Expired,2.82,
2026-03-30,Store D - Airport,Milk,Dairy,4.68,kg,Expired,7.96,
2026-03-31,Store D - Airport,Muffins,Bakery,3.51,pcs,Overstock,12.6,
2026-03-31,Store D - Airport,Cheese,Dairy,4.95,kg,Expired,22.35,
2026-03-31,Store D - Airport,Oranges,Fresh Produce,1.94,kg,Staff Error,3.48,
2026-03-31,Store D - Airport,Carrots,Fresh Produce,1.63,kg,Expired,2.31,
